origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
LGA,2013,6,4,2,64.04,42.98,46.22,340,12.65858,23.0156,0,1013.1,10,2013-6-4 2:00
LGA,2013,6,4,3,62.06,39.92,44.02,340,11.5078,NA,0,1013.3,10,2013-6-4 3:00
LGA,2013,6,4,4,60.98,41,47.7,330,10.35702,NA,0,1013.9,10,2013-6-4 4:00
LGA,2013,6,4,5,59,41,51.18,340,16.11092,24.16638,0,1014.6,10,2013-6-4 5:00
LGA,2013,6,4,6,59,41,51.18,340,10.35702,18.41248,0,1015.3,10,2013-6-4 6:00
LGA,2013,6,4,7,60.08,39.92,47.22,320,16.11092,24.16638,0,1015.8,10,2013-6-4 7:00
LGA,2013,6,4,8,60.98,41,47.7,320,14.96014,NA,0,1016.1,10,2013-6-4 8:00
LGA,2013,6,4,9,62.96,41,44.47,330,10.35702,NA,0,1016.8,10,2013-6-4 9:00
LGA,2013,6,4,10,64.04,41,42.82,310,9.20624,NA,0,1016.9,10,2013-6-4 10:00
LGA,2013,6,4,11,66.92,42.08,40.39,310,10.35702,NA,0,1016.9,10,2013-6-4 11:00
LGA,2013,6,4,12,69.08,41,35.96,310,13.80936,NA,0,1016.8,10,2013-6-4 12:00
LGA,2013,6,4,13,69.98,39.92,33.44,340,11.5078,21.86482,0,1016.2,10,2013-6-4 13:00
LGA,2013,6,4,14,73.04,41,31.43,320,17.2617,24.16638,0,1015.8,10,2013-6-4 14:00
LGA,2013,6,4,15,73.94,39.02,28.24,320,10.35702,23.0156,0,1015.7,10,2013-6-4 15:00
LGA,2013,6,4,16,75.02,39.92,28.2,320,9.20624,NA,0,1015.6,10,2013-6-4 16:00
LGA,2013,6,4,17,75.02,37.04,25.2,300,13.80936,20.71404,0,1015.5,10,2013-6-4 17:00
LGA,2013,6,4,18,75.02,37.94,26.1,330,9.20624,NA,0,1015.9,10,2013-6-4 18:00
LGA,2013,6,4,19,73.04,39.92,30.14,330,11.5078,NA,0,1016.7,10,2013-6-4 19:00
LGA,2013,6,4,20,71.96,39.92,31.26,320,12.65858,NA,0,1017.4,10,2013-6-4 20:00
LGA,2013,6,4,21,71.06,41,33.61,320,11.5078,NA,0,1018.7,10,2013-6-4 21:00
LGA,2013,6,4,22,69.08,39.02,33.3,320,11.5078,NA,0,1019,10,2013-6-4 22:00
LGA,2013,6,4,23,66.92,37.04,33.19,320,13.80936,NA,0,1019.3,10,2013-6-4 23:00
LGA,2013,6,5,0,66.02,39.02,37,320,11.5078,NA,0,1019.5,10,2013-6-5 0:00
LGA,2013,6,5,1,64.04,37.04,36.68,350,3.45234,NA,0,1019.5,10,2013-6-5 1:00
LGA,2013,6,5,2,62.06,42.98,49.55,20,5.7539,NA,0,1019.6,10,2013-6-5 2:00
LGA,2013,6,5,3,62.06,37.04,39.33,40,3.45234,NA,0,1020.1,10,2013-6-5 3:00
LGA,2013,6,5,4,60.08,39.92,47.22,50,5.7539,NA,0,1020.3,10,2013-6-5 4:00
LGA,2013,6,5,5,59,41,51.18,0,0,NA,0,1021,10,2013-6-5 5:00
LGA,2013,6,5,6,60.98,39.92,45.74,40,6.90468,NA,0,1021.9,10,2013-6-5 6:00
LGA,2013,6,5,7,62.06,42.08,47.86,40,5.7539,NA,0,1022.6,10,2013-6-5 7:00
LGA,2013,6,5,8,62.96,42.98,48,40,6.90468,NA,0,1022.8,10,2013-6-5 8:00
LGA,2013,6,5,9,64.94,46.04,50.32,40,4.60312,NA,0,1022.9,10,2013-6-5 9:00
LGA,2013,6,5,10,68,46.94,46.83,40,6.90468,NA,0,1022.7,10,2013-6-5 10:00
LGA,2013,6,5,11,68,48.02,48.77,50,9.20624,NA,0,1022,10,2013-6-5 11:00
LGA,2013,6,5,12,71.06,48.02,43.92,40,9.20624,NA,0,1021.5,10,2013-6-5 12:00
LGA,2013,6,5,13,71.96,42.98,35.19,80,10.35702,17.2617,0,1021,10,2013-6-5 13:00
LGA,2013,6,5,14,71.96,41,32.6,140,8.05546,16.11092,0,1020.4,10,2013-6-5 14:00
LGA,2013,6,5,15,71.96,41,32.6,140,9.20624,19.56326,0,1020.2,10,2013-6-5 15:00
LGA,2013,6,5,16,71.96,39.92,31.26,150,11.5078,NA,0,1020.6,10,2013-6-5 16:00
LGA,2013,6,5,17,71.06,39.92,32.23,150,11.5078,NA,0,1020.5,10,2013-6-5 17:00
LGA,2013,6,5,18,69.08,41,35.96,170,8.05546,NA,0,1020.5,10,2013-6-5 18:00
LGA,2013,6,5,19,68,42.08,38.91,150,6.90468,NA,0,1020.3,10,2013-6-5 19:00
LGA,2013,6,5,20,66.02,46.04,48.47,130,5.7539,NA,0,1020.3,10,2013-6-5 20:00
LGA,2013,6,5,21,62.96,51.08,65.14,150,8.05546,NA,0,1020.7,10,2013-6-5 21:00
LGA,2013,6,5,22,62.96,51.98,67.34,170,5.7539,NA,0,1020.9,10,2013-6-5 22:00
LGA,2013,6,5,23,62.06,53.96,74.75,140,4.60312,NA,0,1020.6,10,2013-6-5 23:00
LGA,2013,6,6,0,62.06,55.04,77.75,170,4.60312,NA,0,1020.6,10,2013-6-6 0:00
LGA,2013,6,6,1,60.98,55.94,83.47,140,4.60312,NA,0,NA,10,2013-6-6 1:00
LGA,2013,6,6,2,60.98,55.94,83.47,110,4.60312,NA,0,1020.6,10,2013-6-6 2:00
LGA,2013,6,6,3,60.98,55.94,83.47,140,3.45234,NA,0,NA,10,2013-6-6 3:00
LGA,2013,6,6,4,60.98,55.4,82.37,110,4.60312,NA,0,NA,10,2013-6-6 4:00
LGA,2013,6,6,5,60.08,55.04,83.41,90,5.7539,NA,0,1020.1,9,2013-6-6 5:00
LGA,2013,6,6,6,60.98,55.4,82.37,110,6.90468,NA,0,NA,10,2013-6-6 6:00
LGA,2013,6,6,7,62.06,55.4,82.37,130,6.90468,NA,0,NA,9,2013-6-6 7:00
LGA,2013,6,6,8,64.94,53.06,65.37,150,4.60312,NA,0,1020.3,10,2013-6-6 8:00
LGA,2013,6,6,9,69.08,51.98,54.45,170,10.35702,17.2617,0,1019.9,10,2013-6-6 9:00
LGA,2013,6,6,10,71.06,50,47.29,130,13.80936,18.41248,0,1019.8,10,2013-6-6 10:00
LGA,2013,6,6,11,69.98,46.04,42.29,140,14.96014,20.71404,0,1019.6,10,2013-6-6 11:00
LGA,2013,6,6,12,71.06,44.06,37.81,120,13.80936,NA,0,1019.1,10,2013-6-6 12:00
LGA,2013,6,6,13,71.06,42.98,36.28,150,12.65858,20.71404,0,1018.9,10,2013-6-6 13:00
LGA,2013,6,6,14,69.98,48.02,45.57,150,11.5078,20.71404,0,1018.8,10,2013-6-6 14:00
LGA,2013,6,6,15,69.08,51.08,52.67,160,14.96014,23.0156,0,1018.3,10,2013-6-6 15:00
LGA,2013,6,6,16,68,55.04,63.21,130,13.80936,18.41248,0,1018,10,2013-6-6 16:00
LGA,2013,6,6,17,68,55.04,63.21,140,10.35702,18.41248,0,1017.6,10,2013-6-6 17:00
LGA,2013,6,6,18,66.92,57.02,70.49,130,11.5078,NA,0,1017.5,10,2013-6-6 18:00
LGA,2013,6,6,19,66.02,57.02,72.72,130,13.80936,17.2617,0,1017.3,10,2013-6-6 19:00
LGA,2013,6,6,20,64.94,57.02,75.51,120,12.65858,NA,0.01,1017.2,10,2013-6-6 20:00
LGA,2013,6,6,21,64.04,57.02,77.92,140,10.35702,NA,0.01,1017.1,10,2013-6-6 21:00
LGA,2013,6,6,22,62.96,57.92,83.6,140,6.90468,NA,0.02,1017.4,10,2013-6-6 22:00
LGA,2013,6,6,23,62.06,57.92,86.29,100,10.35702,NA,0.03,1016.5,10,2013-6-6 23:00
LGA,2013,6,7,0,62.06,57.92,86.29,100,9.20624,NA,0.03,1015.7,10,2013-6-7 0:00
LGA,2013,6,7,1,62.06,57.92,86.29,60,4.60312,NA,0.01,1015.1,10,2013-6-7 1:00
LGA,2013,6,7,2,60.98,57.92,89.65,60,8.05546,NA,0.01,NA,10,2013-6-7 2:00
LGA,2013,6,7,3,60.98,59,93.19,70,6.90468,NA,0.04,NA,10,2013-6-7 3:00
LGA,2013,6,7,4,62.06,59,89.7,110,9.20624,NA,0.19,1013.6,3,2013-6-7 4:00
LGA,2013,6,7,5,62.6,59,89.7,110,12.65858,NA,0.17,NA,1.5,2013-6-7 5:00
LGA,2013,6,7,6,60.98,59,93.19,60,9.20624,NA,0.05,1013.2,2.5,2013-6-7 6:00
LGA,2013,6,7,7,62.6,60.08,93.22,90,11.5078,NA,0.09,NA,2,2013-6-7 7:00
LGA,2013,6,7,8,62.6,60.8,93.83,60,10.35702,NA,0.07,NA,3,2013-6-7 8:00
LGA,2013,6,7,9,62.96,60.8,93.83,40,9.20624,NA,0.17,NA,2.5,2013-6-7 9:00
LGA,2013,6,7,10,64.04,60.8,93.83,80,12.65858,NA,0.08,NA,5,2013-6-7 10:00
LGA,2013,6,7,11,64.94,60.08,84.26,80,16.11092,20.71404,0.07,1011.7,6,2013-6-7 11:00
LGA,2013,6,7,12,64.4,60.8,88.09,80,12.65858,NA,0.21,NA,2.5,2013-6-7 12:00
LGA,2013,6,7,13,62.96,60.8,93.83,60,11.5078,NA,0.22,NA,2.5,2013-6-7 13:00
LGA,2013,6,7,14,60.98,59,93.19,50,16.11092,NA,0.12,1010.2,2.5,2013-6-7 14:00
LGA,2013,6,7,15,60.8,57.92,92.56,50,16.11092,NA,0.07,NA,2.5,2013-6-7 15:00
LGA,2013,6,7,16,60.8,57.92,92.56,50,25.31716,NA,0.14,NA,2.5,2013-6-7 16:00
LGA,2013,6,7,17,60.8,57.2,89.61,60,27.61872,36.82496,0.13,NA,2.5,2013-6-7 17:00
LGA,2013,6,7,18,60.08,57.02,89.61,50,21.86482,37.97574,0.06,1006.9,2.5,2013-6-7 18:00
LGA,2013,6,7,19,60.8,57.2,93.74,60,26.46794,35.67418,0.37,NA,1,2013-6-7 19:00
LGA,2013,6,7,20,60.98,57.92,89.65,60,21.86482,NA,0.28,NA,1,2013-6-7 20:00
LGA,2013,6,7,21,62.6,57.92,89.65,60,25.31716,32.22184,0.24,NA,1,2013-6-7 21:00
LGA,2013,6,7,22,60.98,57.92,89.65,50,23.0156,NA,0.22,NA,1,2013-6-7 22:00
LGA,2013,6,7,23,60.08,57.92,92.56,50,19.56326,NA,0.11,1003.4,1,2013-6-7 23:00
LGA,2013,6,8,0,60.8,57.2,93.13,40,20.71404,NA,0.2,NA,1,2013-6-8 0:00
LGA,2013,6,8,1,59,57.02,93.13,40,14.96014,NA,0.12,1001.7,1,2013-6-8 1:00
LGA,2013,6,8,2,57.92,55.94,93.69,350,11.5078,NA,0.66,NA,1,2013-6-8 2:00
LGA,2013,6,8,3,59,55.04,86.69,340,16.11092,NA,0.02,1002.1,10,2013-6-8 3:00
LGA,2013,6,8,4,57.92,55.4,93.69,340,17.2617,26.46794,0,NA,10,2013-6-8 4:00
LGA,2013,6,8,5,59,53.96,83.34,330,13.80936,NA,0,NA,10,2013-6-8 5:00
LGA,2013,6,8,6,60.8,53.96,80.19,310,12.65858,NA,0,NA,10,2013-6-8 6:00
LGA,2013,6,8,7,62.6,55.4,77.75,300,9.20624,NA,0,NA,10,2013-6-8 7:00
LGA,2013,6,8,8,64.94,55.94,72.62,270,9.20624,NA,0,NA,10,2013-6-8 8:00
LGA,2013,6,8,9,66.92,57.92,72.81,290,9.20624,NA,0,NA,10,2013-6-8 9:00
LGA,2013,6,8,10,71.06,57.92,63.18,260,8.05546,NA,0,1011.4,10,2013-6-8 10:00
LGA,2013,6,8,11,73.94,57.92,57.32,280,8.05546,NA,0,NA,10,2013-6-8 11:00
LGA,2013,6,8,12,75.92,59,55.77,250,9.20624,NA,0,1012.2,10,2013-6-8 12:00
LGA,2013,6,8,13,77,59,53.8,270,8.05546,NA,0,1012.4,10,2013-6-8 13:00
LGA,2013,6,8,14,77,57.92,51.76,270,9.20624,NA,0,1012.3,10,2013-6-8 14:00
LGA,2013,6,8,15,75.92,59,55.77,250,9.20624,NA,0,1012.7,10,2013-6-8 15:00
LGA,2013,6,8,16,75.92,59,55.77,270,8.05546,NA,0,1013.1,10,2013-6-8 16:00
LGA,2013,6,8,17,75.92,59,55.77,260,9.20624,NA,0,1013.8,10,2013-6-8 17:00
LGA,2013,6,8,18,75.92,60.08,57.96,270,6.90468,NA,0,1014.4,10,2013-6-8 18:00
LGA,2013,6,8,19,75.02,59,57.47,300,4.60312,NA,0,1014.9,10,2013-6-8 19:00
LGA,2013,6,8,20,71.96,59,63.7,360,5.7539,NA,0,1015.2,10,2013-6-8 20:00
LGA,2013,6,8,21,71.06,57.92,63.18,0,0,NA,0,1016.2,10,2013-6-8 21:00
LGA,2013,6,8,22,73.04,57.92,59.08,0,0,NA,0,1017,10,2013-6-8 22:00
LGA,2013,6,8,23,68,57.92,70.15,0,0,NA,0,1017.2,10,2013-6-8 23:00
LGA,2013,6,9,0,68,57.92,70.15,0,0,NA,0,1017.8,10,2013-6-9 0:00
LGA,2013,6,9,1,69.08,57.92,67.59,320,3.45234,NA,0,1018.1,10,2013-6-9 1:00
LGA,2013,6,9,2,69.08,59,70.26,0,0,NA,0,1018.2,10,2013-6-9 2:00
LGA,2013,6,9,3,66.02,57.92,75.12,320,4.60312,NA,0,1018.4,10,2013-6-9 3:00
LGA,2013,6,9,4,64.04,57.92,80.49,310,6.90468,NA,0,1019.1,10,2013-6-9 4:00
LGA,2013,6,9,5,64.94,57.92,77.99,0,0,NA,0,1020,10,2013-6-9 5:00
LGA,2013,6,9,6,66.02,57.92,75.12,310,4.60312,NA,0,1020.6,10,2013-6-9 6:00
LGA,2013,6,9,7,69.08,57.92,67.59,0,0,NA,0,1021,10,2013-6-9 7:00
LGA,2013,6,9,8,71.06,55.04,56.93,300,3.45234,NA,0,1021.4,10,2013-6-9 8:00
LGA,2013,6,9,9,71.96,53.06,51.36,330,6.90468,NA,0,1021.4,10,2013-6-9 9:00
LGA,2013,6,9,10,75.02,51.98,44.53,290,5.7539,NA,0,1021.1,10,2013-6-9 10:00
LGA,2013,6,9,11,78.08,51.98,40.23,280,11.5078,NA,0,1021,10,2013-6-9 11:00
LGA,2013,6,9,12,78.08,51.98,40.23,240,9.20624,19.56326,0,1020.5,10,2013-6-9 12:00
LGA,2013,6,9,13,80.06,53.96,40.54,270,8.05546,NA,0,1020.5,10,2013-6-9 13:00
LGA,2013,6,9,14,80.96,51.98,36.6,260,12.65858,19.56326,0,1020.1,10,2013-6-9 14:00
LGA,2013,6,9,15,80.96,53.06,38.08,280,8.05546,NA,0,1019.7,10,2013-6-9 15:00
LGA,2013,6,9,16,80.96,53.06,38.08,NA,6.90468,NA,0,1019.3,10,2013-6-9 16:00
LGA,2013,6,9,17,78.98,55.94,45.14,170,13.80936,NA,0,1019.4,10,2013-6-9 17:00
LGA,2013,6,9,18,77,55.94,48.19,170,8.05546,NA,0,1019.9,10,2013-6-9 18:00
LGA,2013,6,9,19,75.02,57.92,55.28,170,9.20624,NA,0,1020.3,10,2013-6-9 19:00
LGA,2013,6,9,20,73.94,57.92,57.32,140,3.45234,NA,0,1020.7,10,2013-6-9 20:00
LGA,2013,6,9,21,73.04,59,61.41,0,0,NA,0,1021.2,10,2013-6-9 21:00
LGA,2013,6,9,22,71.96,60.08,66.2,170,3.45234,NA,0,1021.2,10,2013-6-9 22:00
LGA,2013,6,9,23,71.06,60.98,70.47,110,4.60312,NA,0,1021,10,2013-6-9 23:00
LGA,2013,6,10,0,66.92,60.08,78.66,70,4.60312,NA,0,1020.9,10,2013-6-10 0:00
LGA,2013,6,10,1,66.92,60.08,78.66,50,5.7539,NA,0,1020.9,10,2013-6-10 1:00
LGA,2013,6,10,2,66.92,60.08,78.66,80,4.60312,NA,0,1020.8,10,2013-6-10 2:00
LGA,2013,6,10,3,66.02,60.98,83.79,50,6.90468,NA,0,1020.6,8,2013-6-10 3:00
LGA,2013,6,10,4,66.02,60.98,83.79,60,6.90468,NA,0,1020.4,8,2013-6-10 4:00
LGA,2013,6,10,5,64.94,60.98,87,50,6.90468,NA,0,1020.5,6,2013-6-10 5:00
LGA,2013,6,10,6,64.94,60.98,87,50,6.90468,NA,0,1020.5,7,2013-6-10 6:00
LGA,2013,6,10,7,66.02,62.06,87.05,50,8.05546,NA,0,1020.3,6,2013-6-10 7:00
LGA,2013,6,10,8,66.02,62.06,87.05,50,9.20624,NA,0,1020.4,7,2013-6-10 8:00
LGA,2013,6,10,9,66.02,62.96,89.86,50,11.5078,NA,0,1019.8,5,2013-6-10 9:00
LGA,2013,6,10,10,66.92,62.96,87.1,40,8.05546,NA,0,1019.8,6,2013-6-10 10:00
LGA,2013,6,10,11,68,62.96,83.91,110,8.05546,NA,0.12,1020,3,2013-6-10 11:00
LGA,2013,6,10,12,68,64.4,89.86,140,11.5078,25.31716,0.27,NA,2,2013-6-10 12:00
LGA,2013,6,10,13,66.92,62.6,88.18,110,18.41248,NA,0.06,NA,5,2013-6-10 13:00
LGA,2013,6,10,14,68,62.6,82.86,120,16.11092,27.61872,0.01,NA,10,2013-6-10 14:00
LGA,2013,6,10,15,66.2,62.06,87.05,110,17.2617,25.31716,0.03,NA,9,2013-6-10 15:00
LGA,2013,6,10,16,66.2,62.6,88.18,120,18.41248,26.46794,0.06,NA,5,2013-6-10 16:00
LGA,2013,6,10,17,66.92,62.96,87.1,110,11.5078,20.71404,0.04,1014.1,10,2013-6-10 17:00
LGA,2013,6,10,18,66.2,62.96,89.86,110,12.65858,NA,0.04,NA,2,2013-6-10 18:00
LGA,2013,6,10,19,64.94,62.06,90.39,60,8.05546,NA,0.1,1013.2,2,2013-6-10 19:00
LGA,2013,6,10,20,64.4,60.98,93.25,80,10.35702,NA,0.15,NA,2,2013-6-10 20:00
LGA,2013,6,10,21,62.96,60.8,93.83,60,14.96014,NA,0.05,NA,10,2013-6-10 21:00
LGA,2013,6,10,22,64.4,60.8,93.83,50,13.80936,NA,0.01,NA,4,2013-6-10 22:00
LGA,2013,6,10,23,62.06,60.98,96.25,50,13.80936,NA,0,1010.5,0.75,2013-6-10 23:00
LGA,2013,6,11,0,62.96,60.98,93.83,50,12.65858,NA,0.31,NA,3,2013-6-11 0:00
LGA,2013,6,11,1,64.4,62.6,93.88,60,9.20624,NA,0,NA,8,2013-6-11 1:00
LGA,2013,6,11,2,64.04,62.06,93.28,60,8.05546,NA,0.01,1007.1,0.5,2013-6-11 2:00
LGA,2013,6,11,3,64.4,62.6,93.88,60,5.7539,NA,0.11,NA,1,2013-6-11 3:00
LGA,2013,6,11,4,64.4,62.6,93.88,90,4.60312,NA,0,NA,10,2013-6-11 4:00
LGA,2013,6,11,5,64.94,62.96,93.88,100,4.60312,NA,0,NA,10,2013-6-11 5:00
LGA,2013,6,11,6,69.98,66.02,87.26,210,8.05546,NA,0,1006.7,10,2013-6-11 6:00
LGA,2013,6,11,7,71.96,66.2,88.34,230,9.20624,NA,0,NA,10,2013-6-11 7:00
LGA,2013,6,11,8,73.94,64.94,73.49,250,9.20624,18.41248,0,1006.9,10,2013-6-11 8:00
LGA,2013,6,11,9,75.2,64.4,73.44,250,11.5078,NA,0,NA,10,2013-6-11 9:00
LGA,2013,6,11,10,77,62.6,64.91,250,10.35702,NA,0,NA,10,2013-6-11 10:00
LGA,2013,6,11,11,78.08,60.98,55.7,240,13.80936,19.56326,0,1005.7,10,2013-6-11 11:00
LGA,2013,6,11,12,80.06,59,48.64,260,16.11092,23.0156,0,1005.2,10,2013-6-11 12:00
LGA,2013,6,11,13,80.96,60.08,49.09,220,13.80936,21.86482,0,1004.2,10,2013-6-11 13:00
LGA,2013,6,11,14,78.98,60.08,52.37,240,19.56326,26.46794,0,1004,10,2013-6-11 14:00
LGA,2013,6,11,15,77,64.04,64.3,270,16.11092,27.61872,0.02,1003.3,6,2013-6-11 15:00
LGA,2013,6,11,16,80.06,60.98,52.19,270,18.41248,25.31716,0,1002.9,10,2013-6-11 16:00
LGA,2013,6,11,17,80.96,60.98,50.68,260,23.0156,32.22184,0,1002.5,10,2013-6-11 17:00
LGA,2013,6,11,18,73.94,60.08,61.92,310,26.46794,34.5234,0,1003.1,10,2013-6-11 18:00
LGA,2013,6,11,19,75.02,60.98,61.66,310,13.80936,26.46794,0,1003.7,10,2013-6-11 19:00
LGA,2013,6,11,20,75.92,57.92,53.65,280,19.56326,25.31716,0,1004.1,10,2013-6-11 20:00
LGA,2013,6,11,21,73.94,57.92,57.32,290,16.11092,24.16638,0,1005.3,10,2013-6-11 21:00
LGA,2013,6,11,22,71.96,57.02,59.32,310,13.80936,21.86482,0,1005.9,10,2013-6-11 22:00
LGA,2013,6,11,23,71.96,55.94,57.05,270,14.96014,21.86482,0,1006,10,2013-6-11 23:00
LGA,2013,6,12,0,71.06,55.04,56.93,300,19.56326,26.46794,0,1006.2,10,2013-6-12 0:00
LGA,2013,6,12,1,71.06,55.04,56.93,270,11.5078,NA,0,1006,10,2013-6-12 1:00
LGA,2013,6,12,2,71.06,57.02,61.16,270,12.65858,21.86482,0,1005.8,10,2013-6-12 2:00
LGA,2013,6,12,3,69.08,57.92,67.59,300,11.5078,NA,0,1005.8,10,2013-6-12 3:00
LGA,2013,6,12,4,68,55.04,63.21,310,14.96014,25.31716,0,1006.5,10,2013-6-12 4:00
LGA,2013,6,12,5,66.92,51.98,58.65,310,17.2617,31.07106,0,1007.1,10,2013-6-12 5:00
LGA,2013,6,12,6,66.02,51.08,58.53,300,19.56326,27.61872,0,1007.6,10,2013-6-12 6:00
LGA,2013,6,12,7,66.02,48.92,54.01,310,18.41248,31.07106,0,1008.1,10,2013-6-12 7:00
LGA,2013,6,12,8,66.92,50,54.51,300,24.16638,29.92028,0,1008.5,10,2013-6-12 8:00
LGA,2013,6,12,9,69.08,50,50.6,320,20.71404,26.46794,0,1008.6,10,2013-6-12 9:00
LGA,2013,6,12,10,69.98,50,49.07,310,14.96014,25.31716,0,1008.8,10,2013-6-12 10:00
LGA,2013,6,12,11,71.06,50,47.29,310,21.86482,25.31716,0,1008.9,10,2013-6-12 11:00
LGA,2013,6,12,12,73.04,51.08,46.04,320,16.11092,NA,0,1008.8,10,2013-6-12 12:00
LGA,2013,6,12,13,75.02,50,41.38,310,19.56326,27.61872,0,1009.1,10,2013-6-12 13:00
LGA,2013,6,12,14,73.94,51.08,44.66,350,17.2617,24.16638,0,1009.2,10,2013-6-12 14:00
LGA,2013,6,12,15,75.02,48.92,39.75,330,16.11092,25.31716,0,1008.9,10,2013-6-12 15:00
LGA,2013,6,12,16,75.02,48.92,39.75,320,13.80936,20.71404,0,1009,10,2013-6-12 16:00
LGA,2013,6,12,17,75.02,50,41.38,300,13.80936,20.71404,0,1009.5,10,2013-6-12 17:00
LGA,2013,6,12,18,75.92,48.92,38.57,320,9.20624,NA,0,1009.4,10,2013-6-12 18:00
LGA,2013,6,12,19,75.02,50,41.38,320,10.35702,NA,0,1010.1,10,2013-6-12 19:00
LGA,2013,6,12,20,71.96,51.98,49.36,330,6.90468,NA,0,1010.4,10,2013-6-12 20:00
LGA,2013,6,12,21,73.04,50,44.23,340,4.60312,NA,0,1010.4,10,2013-6-12 21:00
LGA,2013,6,12,22,71.96,51.08,47.75,0,0,NA,0,1010.1,10,2013-6-12 22:00
LGA,2013,6,12,23,69.98,51.98,52.8,0,0,NA,0,1009.8,10,2013-6-12 23:00
LGA,2013,6,13,0,69.98,51.98,52.8,0,0,NA,0,1010.1,10,2013-6-13 0:00
LGA,2013,6,13,1,69.98,51.98,52.8,160,6.90468,NA,0,1009.4,10,2013-6-13 1:00
LGA,2013,6,13,2,69.08,53.06,56.66,200,5.7539,NA,0,1009.2,10,2013-6-13 2:00
LGA,2013,6,13,3,68,53.06,58.8,190,6.90468,NA,0,1009.1,10,2013-6-13 3:00
LGA,2013,6,13,4,69.08,53.06,56.66,180,6.90468,NA,0,1008.6,10,2013-6-13 4:00
LGA,2013,6,13,5,69.08,51.98,54.45,180,6.90468,NA,0,1008.8,10,2013-6-13 5:00
LGA,2013,6,13,6,71.06,53.06,52.95,NA,6.90468,NA,0,1007.7,10,2013-6-13 6:00
LGA,2013,6,13,7,69.08,55.04,60.91,NA,5.7539,NA,0,1007.6,10,2013-6-13 7:00
LGA,2013,6,13,8,68,55.04,63.21,120,6.90468,NA,0.02,1007.5,10,2013-6-13 8:00
LGA,2013,6,13,9,68,53.96,60.77,130,11.5078,NA,0,1006.3,10,2013-6-13 9:00
LGA,2013,6,13,10,66.02,55.94,69.94,100,14.96014,19.56326,0.05,1005.1,8,2013-6-13 10:00
LGA,2013,6,13,11,64.04,55.04,72.53,140,13.80936,20.71404,0.23,1004.7,10,2013-6-13 11:00
LGA,2013,6,13,12,64.94,55.94,72.62,130,18.41248,27.61872,0,NA,10,2013-6-13 12:00
LGA,2013,6,13,13,64.04,55.04,72.53,120,18.41248,27.61872,0,1002.9,10,2013-6-13 13:00
LGA,2013,6,13,14,64.94,55.94,72.62,100,18.41248,27.61872,0,1001.6,10,2013-6-13 14:00
LGA,2013,6,13,15,64.94,55.94,72.62,120,17.2617,24.16638,0,NA,10,2013-6-13 15:00
LGA,2013,6,13,16,68,57.92,70.15,100,14.96014,NA,0,999.7,10,2013-6-13 16:00
LGA,2013,6,13,17,66.02,59,78.08,100,17.2617,NA,0,999.2,10,2013-6-13 17:00
LGA,2013,6,13,18,64.94,59,81.07,70,17.2617,NA,0,998.3,10,2013-6-13 18:00
LGA,2013,6,13,19,64.4,60.8,90.31,90,16.11092,NA,0.08,NA,2.5,2013-6-13 19:00
LGA,2013,6,13,20,64.4,60.8,89.65,330,27.61872,NA,0.34,NA,5,2013-6-13 20:00
LGA,2013,6,13,21,59,55.94,89.57,50,32.22184,46.0312,0.07,NA,5,2013-6-13 21:00
LGA,2013,6,13,22,59,55.4,87.83,50,31.07106,37.97574,0.02,NA,10,2013-6-13 22:00
LGA,2013,6,13,23,57.92,53.96,86.63,50,26.46794,37.97574,0.05,999.2,8,2013-6-13 23:00
LGA,2013,6,14,0,57.2,51.98,86.52,20,18.41248,27.61872,0.01,NA,10,2013-6-14 0:00
LGA,2013,6,14,1,55.4,51.98,89.4,360,16.11092,27.61872,0.15,NA,2,2013-6-14 1:00
LGA,2013,6,14,2,55.94,51.98,87.65,360,19.56326,NA,0.07,NA,7,2013-6-14 2:00
LGA,2013,6,14,3,55.04,51.08,86.47,20,16.11092,NA,0.03,1002.1,10,2013-6-14 3:00
LGA,2013,6,14,4,55.4,51.8,87.65,360,17.2617,24.16638,0.01,NA,10,2013-6-14 4:00
LGA,2013,6,14,5,55.94,50,81.99,360,18.41248,25.31716,0,NA,10,2013-6-14 5:00
LGA,2013,6,14,6,55.94,50,80.4,360,12.65858,20.71404,0,1005.2,10,2013-6-14 6:00
LGA,2013,6,14,7,57.02,48.92,74.27,10,13.80936,23.0156,0,1005.5,10,2013-6-14 7:00
LGA,2013,6,14,8,59,48.92,69.17,10,14.96014,20.71404,0,1006,10,2013-6-14 8:00
LGA,2013,6,14,9,59,48.92,69.17,340,16.11092,21.86482,0,1007.2,10,2013-6-14 9:00
LGA,2013,6,14,10,60.98,48.02,62.33,350,10.35702,18.41248,0,1008.5,10,2013-6-14 10:00
LGA,2013,6,14,11,62.96,48.92,60.11,30,11.5078,NA,0,1008.8,10,2013-6-14 11:00
LGA,2013,6,14,12,64.04,48.92,57.87,60,6.90468,NA,0,1008.8,10,2013-6-14 12:00
LGA,2013,6,14,13,66.92,50,54.51,0,0,NA,0,1008.8,10,2013-6-14 13:00
LGA,2013,6,14,14,69.98,50,49.07,0,0,NA,0,1008.6,10,2013-6-14 14:00
LGA,2013,6,14,15,73.04,51.08,46.04,300,4.60312,NA,0,1007.9,10,2013-6-14 15:00
